customer_id,customer_name,segment,region,city,state
DM-13525,Don Miller,Corporate,South,Palm Coast,Florida
EH-14185,Evan Henry,Consumer,East,New York City,New York
TC-21295,Toby Carlisle,Consumer,South,Jupiter,Florida
AI-10855,Arianne Irving,Consumer,West,Glendale,Arizona
JM-15535,Jessica Myrick,Consumer,East,New York City,New York
BE-11335,Bill Eplett,Home Office,Central,Houston,Texas
TA-21385,Tom Ashbrook,Home Office,Central,Olathe,Kansas
KN-16705,Kristina Nunn,Home Office,West,Sparks,Nevada
PJ-18835,Patrick Jones,Corporate,Central,Rockford,Illinois
MC-17605,Matt Connell,Corporate,East,Philadelphia,Pennsylvania
BS-11755,Bruce Stewart,Consumer,West,Edmonds,Washington
TS-21205,Thomas Seio,Corporate,South,Asheville,North Carolina
BD-11725,Bruce Degenhardt,Consumer,West,Los Angeles,California
TS-21340,Toby Swindell,Consumer,West,Scottsdale,Arizona
ST-20530,Shui Tom,Consumer,Central,Houston,Texas
DB-13210,Dean Braden,Consumer,West,San Francisco,California
KF-16285,Karen Ferguson,Home Office,West,San Diego,California
JM-16195,Justin MacKendrick,Consumer,East,Hamilton,Ohio
TS-21505,Tony Sayre,Consumer,West,Parker,Colorado
YC-21895,Yoseph Carroll,Corporate,Central,Fremont,Nebraska
Dp-13240,Dean percer,Home Office,Central,Maple Grove,Minnesota
SJ-20500,Shirley Jackson,Consumer,East,Newark,Delaware
KB-16240,Karen Bern,Corporate,South,Miami,Florida
CS-12250,Chris Selesnick,Corporate,West,San Diego,California
EB-13870,Emily Burns,Consumer,South,Miami,Florida
PB-19150,Philip Brown,Consumer,South,Miami,Florida
MT-18070,Michelle Tran,Home Office,Central,San Antonio,Texas
BF-11020,Barry Französisch,Corporate,South,Jacksonville,Florida
CG-12520,Claire Gute,Consumer,Central,Houston,Texas
DH-13675,Duane Huffman,Home Office,West,San Francisco,California
SC-20440,Shaun Chance,Corporate,East,Philadelphia,Pennsylvania
HG-15025,Hunter Glantz,Consumer,East,Marion,Ohio
TH-21115,Thea Hudgings,Corporate,East,Philadelphia,Pennsylvania
JE-15745,Joel Eaton,Consumer,West,Los Angeles,California
PG-18820,Patrick Gardner,Consumer,South,Smyrna,Georgia
MB-17305,Maria Bertelson,Consumer,West,San Francisco,California
JH-15430,Jennifer Halladay,Consumer,West,Medford,Oregon
KC-16255,Karen Carlisle,Corporate,South,Huntsville,Alabama
MS-17980,Michael Stewart,Corporate,East,Philadelphia,Pennsylvania
CK-12205,Chloris Kastensmidt,Consumer,West,Santa Clara,California
SJ-20125,Sanjit Jacobs,Home Office,West,Long Beach,California
EA-14035,Erin Ashbrook,Corporate,West,Los Angeles,California
MG-17890,Michael Granlund,Home Office,West,Santa Barbara,California
AB-10255,Alejandro Ballentine,Home Office,East,New York City,New York
SC-20260,Scott Cohen,Corporate,South,Jacksonville,Florida
TB-21355,Todd Boyes,Corporate,Central,Cedar Hill,Texas
JK-16090,Juliana Krohn,Consumer,Central,Omaha,Nebraska
CK-12595,Clytie Kelty,Consumer,South,Little Rock,Arkansas
SS-20590,Sonia Sunley,Consumer,Central,Norfolk,Nebraska
MG-17890,Michael Granlund,Home Office,East,Concord,New Hampshire
JM-16195,Justin MacKendrick,Consumer,West,Draper,Utah
SG-20470,Sheri Gordon,Consumer,West,San Francisco,California
DB-12970,Darren Budd,Corporate,Central,Houston,Texas
JW-15220,Jane Waco,Corporate,South,Montgomery,Alabama
KD-16495,Keith Dawkins,Corporate,South,Jackson,Mississippi
IL-15100,Ivan Liston,Consumer,West,North Las Vegas,Nevada
JE-15610,Jim Epp,Corporate,South,Atlanta,Georgia
SU-20665,Stephanie Ulpright,Home Office,Central,Chicago,Illinois
EA-14035,Erin Ashbrook,Corporate,East,Columbus,Ohio
RF-19840,Roy Französisch,Consumer,West,Pasadena,California
LC-17050,Liz Carlisle,Consumer,West,Los Angeles,California
PS-18970,Paul Stevenson,Home Office,East,Clinton,Maryland
PS-18970,Paul Stevenson,Home Office,East,New York City,New York
JO-15280,Jas O'Carroll,Consumer,West,San Diego,California
VP-21730,Victor Preis,Home Office,East,New York City,New York
GA-14725,Guy Armstrong,Consumer,West,Lancaster,California
EM-14140,Eugene Moren,Home Office,West,Great Falls,Montana
DB-13615,Doug Bickford,Consumer,West,San Francisco,California
ML-17395,Marina Lichtenstein,Corporate,East,Lakewood,New Jersey
JH-15430,Jennifer Halladay,Consumer,East,Cleveland,Ohio
BP-11095,Bart Pistole,Corporate,East,Lawrence,Massachusetts
SB-20185,Sarah Brown,Consumer,East,Concord,New Hampshire
SV-20785,Stewart Visinsky,Consumer,East,Baltimore,Maryland
DO-13435,Denny Ordway,Consumer,East,Columbus,Ohio
TB-21355,Todd Boyes,Corporate,Central,Houston,Texas
BS-11380,Bill Stewart,Corporate,East,New York City,New York
FM-14215,Filia McAdams,Corporate,South,Greensboro,North Carolina
AF-10870,Art Ferguson,Consumer,West,San Francisco,California
BG-11035,Barry Gonzalez,Consumer,South,Monroe,Louisiana
MB-17305,Maria Bertelson,Consumer,East,Cincinnati,Ohio
AB-10105,Adrian Barton,Consumer,East,New York City,New York
JP-15460,Jennifer Patt,Corporate,East,New York City,New York
DV-13045,Darrin Van Huff,Corporate,South,Memphis,Tennessee
CM-12190,Charlotte Melton,Consumer,West,San Diego,California
SC-20695,Steve Chapman,Corporate,Central,La Crosse,Wisconsin
VW-21775,Victoria Wilson,Corporate,West,Los Angeles,California
PP-18955,Paul Prost,Home Office,West,Seattle,Washington
DR-12880,Dan Reichenbach,Corporate,South,Miami,Florida
RB-19465,Rick Bensley,Home Office,East,Philadelphia,Pennsylvania
NF-18385,Natalie Fritzler,Consumer,South,Chesapeake,Virginia
CR-12580,Clay Rozendal,Home Office,East,New York City,New York
SU-20665,Stephanie Ulpright,Home Office,Central,Ann Arbor,Michigan
SC-20050,Sample Company A,Home Office,West,La Mesa,California
ML-18040,Michelle Lonsdale,Corporate,Central,Dearborn,Michigan
GM-14440,Gary McGarr,Consumer,West,San Diego,California
JK-15640,Jim Kriz,Home Office,East,Lakewood,Ohio
AT-10435,Alyssa Tate,Home Office,East,Meriden,Connecticut
AH-10690,Anna Häberlin,Corporate,South,Roswell,Georgia
HM-14860,Harry Marie,Corporate,East,Morristown,New Jersey
AG-10495,Andrew Gjertsen,Corporate,South,Alexandria,Virginia
JB-16000,Joy Bell-,Consumer,West,Salt Lake City,Utah
AJ-10795,Anthony Johnson,Corporate,West,Apple Valley,California
TH-21235,Tiffany House,Corporate,West,Long Beach,California
AH-10120,Adrian Hane,Home Office,West,Salem,Oregon
CL-12700,Craig Leslie,Home Office,West,Aurora,Colorado
JG-15310,Jason Gross,Corporate,East,Newark,Ohio
SE-20110,Sanjit Engle,Consumer,West,Seattle,Washington
TG-21640,Trudy Glocke,Consumer,West,Pocatello,Idaho
SH-19975,Sally Hughsby,Corporate,Central,Dallas,Texas
PJ-18835,Patrick Jones,Corporate,West,Seattle,Washington
ZC-21910,Zuschuss Carroll,Consumer,Central,Chicago,Illinois
SC-20680,Steve Carroll,Home Office,Central,Holland,Michigan
BP-11230,Benjamin Patterson,Consumer,Central,Broken Arrow,Oklahoma
RD-19585,Rob Dowd,Consumer,South,Athens,Georgia
KL-16645,Ken Lonsdale,Consumer,West,Seattle,Washington
CK-12205,Chloris Kastensmidt,Consumer,South,Apopka,Florida
RB-19705,Roger Barcio,Home Office,Central,Houston,Texas
KM-16225,Kalyca Meade,Corporate,East,Baltimore,Maryland
AH-10465,Amy Hunt,Consumer,West,San Francisco,California
AG-10765,Anthony Garverick,Home Office,Central,Chicago,Illinois
EB-14170,Evan Bailliet,Consumer,Central,Laredo,Texas
CA-12055,Cathy Armstrong,Home Office,East,Cleveland,Ohio
SS-20875,Sung Shariari,Consumer,East,Marion,Ohio
RP-19390,Resi Pölking,Consumer,East,Fairfield,Connecticut
SC-20440,Shaun Chance,Corporate,East,New York City,New York
NW-18400,Natalie Webber,Consumer,East,New York City,New York
KW-16435,Katrina Willman,Consumer,Central,Chicago,Illinois
HR-14770,Hallie Redmond,Home Office,East,New York City,New York
AG-10900,Arthur Gainer,Consumer,South,Richmond,Virginia
BM-11650,Brian Moss,Corporate,Central,Ann Arbor,Michigan
RD-19720,Roger Demir,Consumer,Central,Lafayette,Indiana
KB-16585,Ken Black,Corporate,West,Springfield,Oregon
DW-13585,Dorothy Wardle,Corporate,West,San Francisco,California
VG-21805,Vivek Grady,Corporate,Central,Chicago,Illinois
AH-10690,Anna Häberlin,Corporate,Central,Houston,Texas
JP-15520,Jeremy Pistek,Consumer,Central,Madison,Wisconsin
DR-12880,Dan Reichenbach,Corporate,East,Milford,Connecticut
JK-15625,Jim Karlsson,Consumer,East,New York City,New York
MV-17485,Mark Van Huff,Consumer,West,Los Angeles,California
BP-11155,Becky Pak,Consumer,West,San Francisco,California
DH-13075,Dave Hallsten,Corporate,West,Fairfield,California
LH-16900,Lena Hernandez,Consumer,South,Greenville,North Carolina
DK-13090,Dave Kipp,Consumer,East,Long Beach,New York
SS-20410,Shahid Shariari,Consumer,Central,Buffalo Grove,Illinois
FP-14320,Frank Preis,Consumer,West,San Diego,California
LC-17050,Liz Carlisle,Consumer,South,Richmond,Kentucky
AS-10240,Alan Shonely,Consumer,South,Springfield,Virginia
HG-15025,Hunter Glantz,Consumer,Central,Fort Worth,Texas
BW-11065,Barry Weirich,Consumer,South,Raleigh,North Carolina
BH-11710,Brosina Hoffman,Consumer,South,Hialeah,Florida
JP-16135,Julie Prescott,Home Office,West,Los Angeles,California
JM-16195,Justin MacKendrick,Consumer,West,Lake Forest,California
FH-14365,Fred Hopkins,Corporate,East,Long Beach,New York
MC-17575,Matt Collins,Consumer,West,Seattle,Washington
EB-13870,Emily Burns,Consumer,West,Redding,California
PM-19135,Peter McVee,Home Office,Central,San Antonio,Texas
AR-10345,Alex Russell,Corporate,Central,Houston,Texas
SS-20875,Sung Shariari,Consumer,East,Leominster,Massachusetts
SC-20440,Shaun Chance,Corporate,West,Los Angeles,California
EA-14035,Erin Ashbrook,Corporate,Central,Springfield,Missouri
TP-21130,Theone Pippenger,Consumer,Central,Waco,Texas
BP-11290,Beth Paige,Consumer,West,Los Angeles,California
LM-17065,Liz MacKendrick,Consumer,East,Auburn,New York
KT-16465,Kean Takahito,Consumer,West,San Francisco,California
JD-15790,John Dryer,Consumer,West,Los Angeles,California
XP-21865,Xylona Preis,Consumer,West,Chico,California
JK-16090,Juliana Krohn,Consumer,West,Springfield,Oregon
MG-18205,Mitch Gastineau,Corporate,South,Jacksonville,Florida
PG-18820,Patrick Gardner,Consumer,West,Bakersfield,California
LD-17005,Lisa DeCherney,Consumer,East,New York City,New York
MN-17935,Michael Nguyen,Consumer,Central,El Paso,Texas
RD-19900,Ruben Dartt,Consumer,West,Thousand Oaks,California
JP-16135,Julie Prescott,Home Office,East,Springfield,Ohio
KE-16420,Katrina Edelman,Corporate,Central,Dallas,Texas
DL-13315,Delfina Latchford,Consumer,South,Knoxville,Tennessee
KB-16240,Karen Bern,Corporate,South,Chattanooga,Tennessee
JD-16150,Justin Deggeller,Corporate,West,San Diego,California
AC-10450,Amy Cox,Consumer,South,Tampa,Florida
LS-17245,Lynn Smith,Consumer,East,Utica,New York
CS-12175,Charles Sheldon,Corporate,West,San Francisco,California
AR-10510,Andrew Roberts,Consumer,East,Columbus,Ohio
KB-16405,Katrina Bavinger,Home Office,East,New York City,New York
MM-17920,Michael Moore,Consumer,Central,Richmond,Indiana
RF-19735,Roland Fjeld,Consumer,West,San Diego,California
BP-11290,Beth Paige,Consumer,South,Concord,North Carolina
MJ-17740,Max Jones,Consumer,South,Miami,Florida
DO-13645,Doug O'Connell,Consumer,West,Los Angeles,California
MV-17485,Mark Van Huff,Consumer,West,Seattle,Washington
MG-17875,Michael Grace,Home Office,South,Arlington,Virginia
BS-11665,Brian Stugart,Consumer,West,San Diego,California
PO-19180,Philisse Overcash,Home Office,Central,Roseville,Minnesota
DA-13450,Dianna Arnett,Home Office,South,Virginia Beach,Virginia
AH-10690,Anna Häberlin,Corporate,Central,Dallas,Texas
JK-15730,Joe Kamberova,Consumer,West,Concord,California
MS-17530,MaryBeth Skach,Consumer,South,Conway,Arkansas
JK-15640,Jim Kriz,Home Office,East,Philadelphia,Pennsylvania
CM-12235,Chris McAfee,Consumer,South,Little Rock,Arkansas
RS-19420,Ricardo Sperren,Corporate,East,Meriden,Connecticut
BP-11185,Ben Peterman,Corporate,East,Philadelphia,Pennsylvania
MA-17995,Michelle Arnett,Home Office,West,Cheyenne,Wyoming
EB-13705,Ed Braxton,Corporate,West,Anaheim,California
RD-19900,Ruben Dartt,Consumer,Central,Bloomington,Indiana
EH-14005,Erica Hernandez,Home Office,South,Jonesboro,Arkansas
FM-14290,Frank Merwin,Home Office,East,Philadelphia,Pennsylvania
FG-14260,Frank Gastineau,Home Office,East,Lawrence,Massachusetts
MV-17485,Mark Van Huff,Consumer,East,New York City,New York
JW-15220,Jane Waco,Corporate,West,San Diego,California
EH-13765,Edward Hooks,Corporate,West,San Francisco,California
LS-17245,Lynn Smith,Consumer,West,San Francisco,California
BP-11050,Barry Pond,Corporate,East,Cranston,Rhode Island
CC-12220,Chris Cortes,Consumer,South,Owensboro,Kentucky
JM-15580,Jill Matthias,Consumer,East,Baltimore,Maryland
RD-19720,Roger Demir,Consumer,Central,Chicago,Illinois
SS-20410,Shahid Shariari,Consumer,South,Atlanta,Georgia
KD-16495,Keith Dawkins,Corporate,West,Los Angeles,California
PL-18925,Paul Lucas,Home Office,West,Los Angeles,California
ZD-21925,Zuschuss Donatelli,Consumer,Central,Richmond,Indiana
LS-16945,Linda Southworth,Corporate,West,San Francisco,California
PB-18805,Patrick Bzostek,Home Office,West,San Francisco,California
PC-18745,Pamela Coakley,Corporate,East,Westfield,New Jersey
FM-14290,Frank Merwin,Home Office,West,San Francisco,California
KD-16495,Keith Dawkins,Corporate,West,San Jose,California
SC-20680,Steve Carroll,Home Office,West,Seattle,Washington
DW-13585,Dorothy Wardle,Corporate,South,Owensboro,Kentucky
PF-19120,Peter Fuller,Consumer,East,New York City,New York
DK-13225,Dean Katz,Corporate,East,New York City,New York
RB-19435,Richard Bierner,Consumer,South,Springfield,Virginia
GD-14590,Giulietta Dortch,Corporate,West,Bellingham,Washington
RA-19885,Ruben Ausman,Corporate,South,Decatur,Alabama
DB-13555,Dorothy Badders,Corporate,South,Fayetteville,Arkansas
RL-19615,Rob Lucas,Consumer,East,Philadelphia,Pennsylvania
RB-19465,Rick Bensley,Home Office,West,Seattle,Washington
JF-15295,Jason Fortune-,Consumer,Central,Plano,Texas
RW-19690,Robert Waldorf,Consumer,West,Los Angeles,California
VG-21790,Vivek Gonzalez,Consumer,West,Los Angeles,California
JM-15265,Janet Molinari,Corporate,West,Los Angeles,California
BE-11455,Brad Eason,Home Office,Central,Des Moines,Iowa
CB-12535,Claudia Bergmann,Corporate,South,Southaven,Mississippi
SD-20485,Shirley Daniels,Home Office,Central,Houston,Texas
SG-20890,Susan Gilcrest,Corporate,East,New York City,New York
TS-21430,Tom Stivers,Corporate,East,Reading,Pennsylvania
DK-13225,Dean Katz,Corporate,West,San Francisco,California
MA-17560,Matt Abelman,Home Office,West,Los Angeles,California
LR-17035,Lisa Ryan,Corporate,West,San Francisco,California
BE-11335,Bill Eplett,Home Office,East,New York City,New York
CC-12145,Charles Crestani,Consumer,West,San Diego,California
DB-13615,Doug Bickford,Consumer,South,Charlotte,North Carolina
RR-19525,Rick Reed,Corporate,Central,Overland Park,Kansas
SV-20935,Susan Vittorini,Consumer,West,Mesa,Arizona
RB-19465,Rick Bensley,Home Office,Central,Tulsa,Oklahoma
EH-14185,Evan Henry,Consumer,East,Philadelphia,Pennsylvania
JS-16030,Joy Smith,Consumer,South,Hattiesburg,Mississippi
ES-14020,Erica Smith,Consumer,West,Los Angeles,California
NS-18640,Noel Staavos,Corporate,East,Columbus,Ohio
SH-19975,Sally Hughsby,Corporate,West,Caldwell,Idaho
RF-19345,Randy Ferguson,Corporate,West,Phoenix,Arizona
DL-12865,Dan Lawera,Consumer,South,Miami,Florida
AG-10390,Allen Goldenen,Consumer,West,Los Angeles,California
SW-20245,Scot Wooten,Consumer,East,Troy,New York
KN-16390,Katherine Nockton,Corporate,East,New Bedford,Massachusetts
GB-14530,George Bell,Corporate,South,Florence,South Carolina
KF-16285,Karen Ferguson,Home Office,West,Los Angeles,California
AY-10555,Andy Yotov,Corporate,West,Los Angeles,California
BD-11635,Brian Derr,Consumer,East,Columbus,Ohio
HG-15025,Hunter Glantz,Consumer,South,Kenner,Louisiana
CB-12025,Cassandra Brandow,Consumer,Central,Cedar Hill,Texas
LS-16945,Linda Southworth,Corporate,East,Providence,Rhode Island
DM-13015,Darrin Martin,Consumer,East,Lancaster,Ohio
AC-10615,Ann Chong,Corporate,West,Seattle,Washington
LT-17110,Liz Thompson,Consumer,South,Jacksonville,North Carolina
AH-10585,Angele Hood,Consumer,South,Miami,Florida
SS-20220,Saphhira Shifley,Corporate,East,Nashua,New Hampshire
TD-20995,Tamara Dahlen,Consumer,East,New York City,New York
PP-18955,Paul Prost,Home Office,West,Los Angeles,California
PG-18820,Patrick Gardner,Consumer,Central,Carrollton,Texas
AA-10645,Anna Andreadi,Consumer,South,Georgetown,Kentucky
FA-14230,Frank Atkinson,Corporate,West,Los Angeles,California
TB-21520,Tracy Blumstein,Consumer,West,Sierra Vista,Arizona
AH-10075,Adam Hart,Corporate,South,Knoxville,Tennessee
CP-12085,Cathy Prescott,Corporate,West,Tucson,Arizona
BF-11215,Benjamin Farhat,Home Office,Central,Minneapolis,Minnesota
CP-12340,Christine Phan,Corporate,South,Miami,Florida
LS-17245,Lynn Smith,Consumer,Central,Houston,Texas
TS-21655,Trudy Schmidt,Consumer,Central,Milwaukee,Wisconsin
JS-15940,Joni Sundaresam,Home Office,East,Lancaster,Ohio
NF-18385,Natalie Fritzler,Consumer,Central,Edinburg,Texas
KN-16705,Kristina Nunn,Home Office,East,New York City,New York
GA-14725,Guy Armstrong,Consumer,East,Philadelphia,Pennsylvania
EH-14125,Eugene Hildebrand,Home Office,East,Rochester,New York
RA-19285,Ralph Arnett,Consumer,West,San Diego,California
TT-21070,Ted Trevino,Consumer,East,Philadelphia,Pennsylvania
AH-10465,Amy Hunt,Consumer,South,Bartlett,Tennessee
CC-12430,Chuck Clark,Home Office,West,Lakewood,California
KD-16495,Keith Dawkins,Corporate,East,Philadelphia,Pennsylvania
BG-11035,Barry Gonzalez,Consumer,Central,Austin,Texas
FH-14365,Fred Hopkins,Corporate,West,Los Angeles,California
NZ-18565,Nick Zandusky,Home Office,Central,Houston,Texas
TB-21595,Troy Blackwell,Consumer,Central,Lubbock,Texas
JE-15475,Jeremy Ellison,Consumer,Central,Houston,Texas
EH-13945,Eric Hoffmann,Consumer,West,Costa Mesa,California
BF-10975,Barbara Fisher,Corporate,South,Roswell,Georgia
PC-18745,Pamela Coakley,Corporate,West,Loveland,Colorado
SV-20365,Seth Vernon,Consumer,East,New York City,New York
Dp-13240,Dean percer,Home Office,East,Philadelphia,Pennsylvania
HR-14830,Harold Ryan,Corporate,South,Miami,Florida
WB-21850,William Brown,Consumer,Central,Grand Prairie,Texas
AS-10090,Adam Shillingsburg,Consumer,Central,Chicago,Illinois
SP-20920,Susan Pistek,Consumer,East,Parma,Ohio
SP-20650,Stephanie Phelps,Corporate,West,Redwood City,California
JR-16210,Justin Ritter,Corporate,West,Springfield,Oregon
SD-20485,Shirley Daniels,Home Office,Central,Bedford,Texas
SS-20220,Saphhira Shifley,Corporate,West,Los Angeles,California
EH-13990,Erica Hackney,Consumer,East,New York City,New York
AH-10030,Aaron Hawkins,Corporate,West,San Francisco,California
EM-14200,Evan Minnotte,Home Office,South,Virginia Beach,Virginia
TB-21190,Thomas Brumley,Home Office,East,New York City,New York
AB-10165,Alan Barnes,Consumer,South,Lebanon,Tennessee
AO-10810,Anthony O'Donnell,Corporate,West,Los Angeles,California
TT-21220,Thomas Thornton,Consumer,West,Chula Vista,California
KN-16705,Kristina Nunn,Home Office,Central,Mcallen,Texas
FO-14305,Frank Olsen,Consumer,South,Hollywood,Florida
GA-14725,Guy Armstrong,Consumer,West,San Francisco,California
NC-18415,Nathan Cano,Consumer,West,Santa Maria,California
JF-15190,Jamie Frazer,Consumer,East,Manchester,Connecticut
GT-14710,Greg Tran,Consumer,Central,Omaha,Nebraska
KM-16660,Khloe Miller,Consumer,West,San Jose,California
PJ-18835,Patrick Jones,Corporate,West,San Francisco,California
AC-10660,Anna Chung,Consumer,West,San Francisco,California
JG-15310,Jason Gross,Corporate,West,Long Beach,California
RM-19375,Raymond Messe,Consumer,South,Columbus,Georgia
EK-13795,Eileen Kiefer,Home Office,West,San Francisco,California
RD-19585,Rob Dowd,Consumer,West,Los Angeles,California
CV-12805,Cynthia Voltz,Corporate,East,Philadelphia,Pennsylvania
AG-10330,Alex Grayson,Consumer,Central,Tulsa,Oklahoma
GM-14440,Gary McGarr,Consumer,West,Los Angeles,California
MC-17605,Matt Connell,Corporate,South,Lakeland,Florida
ES-14020,Erica Smith,Consumer,Central,Houston,Texas
MM-17920,Michael Moore,Consumer,South,Springfield,Virginia
MH-17440,Mark Haberlin,Corporate,East,New York City,New York
NZ-18565,Nick Zandusky,Home Office,Central,Springfield,Missouri
GB-14575,Giulietta Baptist,Consumer,South,Columbia,South Carolina
DB-13270,Deborah Brumfield,Home Office,West,Portland,Oregon
JK-15625,Jim Karlsson,Consumer,East,Philadelphia,Pennsylvania
AM-10705,Anne McFarland,Consumer,Central,Des Plaines,Illinois
MW-18220,Mitch Webber,Consumer,West,Seattle,Washington
AG-10330,Alex Grayson,Consumer,Central,Houston,Texas
RA-19915,Russell Applegate,Consumer,Central,Columbus,Indiana
SB-20185,Sarah Brown,Consumer,Central,Evanston,Illinois
PK-19075,Pete Kriz,Consumer,West,Apple Valley,California
SV-20935,Susan Vittorini,Consumer,East,Columbus,Ohio
MG-17650,Matthew Grinstein,Home Office,East,Marion,Ohio
CM-12445,Chuck Magee,Consumer,Central,Houston,Texas
ME-18010,Michelle Ellison,Corporate,East,Marion,Ohio
YS-21880,Yana Sorensen,Corporate,West,Seattle,Washington
MB-17305,Maria Bertelson,Consumer,West,Longview,Washington
AS-10240,Alan Shonely,Consumer,West,Redondo Beach,California
MC-17425,Mark Cousins,Corporate,East,New York City,New York
PG-18820,Patrick Gardner,Consumer,South,Louisville,Kentucky
JS-16030,Joy Smith,Consumer,Central,Trenton,Michigan
JB-16000,Joy Bell-,Consumer,West,Los Angeles,California
DK-12985,Darren Koutras,Consumer,South,Hendersonville,Tennessee
JF-15490,Jeremy Farry,Consumer,West,Portland,Oregon
PO-18850,Patrick O'Brill,Consumer,Central,Irving,Texas
BT-11530,Bradley Talbott,Home Office,East,Cleveland,Ohio
NW-18400,Natalie Webber,Consumer,Central,Waterloo,Iowa
JF-15415,Jennifer Ferguson,Consumer,West,Seattle,Washington
AC-10420,Alyssa Crouse,Corporate,East,Philadelphia,Pennsylvania
HA-14905,Helen Abelman,Consumer,West,San Jose,California
LO-17170,Lori Olson,Corporate,East,Concord,New Hampshire
DP-13390,Dennis Pardue,Home Office,South,Columbia,Tennessee
CR-12580,Clay Rozendal,Home Office,West,Bellevue,Washington
KB-16405,Katrina Bavinger,Home Office,West,Seattle,Washington
ML-17410,Maris LaWare,Consumer,Central,Columbus,Indiana
MC-17575,Matt Collins,Consumer,Central,Chicago,Illinois
VM-21685,Valerie Mitchum,Home Office,South,Marietta,Georgia
VW-21775,Victoria Wilson,Corporate,South,Montgomery,Alabama
GK-14620,Grace Kelly,Corporate,Central,Plano,Texas
AT-10435,Alyssa Tate,Home Office,South,Tamarac,Florida
AR-10825,Anthony Rawles,Corporate,East,Columbus,Ohio
JH-15820,John Huston,Consumer,East,New York City,New York
RA-19285,Ralph Arnett,Consumer,Central,Richmond,Indiana
RO-19780,Rose O'Brian,Consumer,West,Seattle,Washington
LR-17035,Lisa Ryan,Corporate,East,Long Beach,New York
MK-17905,Michael Kennedy,Corporate,Central,Rockford,Illinois
YS-21880,Yana Sorensen,Corporate,South,Columbus,Georgia
JH-15910,Jonathan Howell,Consumer,Central,Tulsa,Oklahoma
AT-10735,Annie Thurman,Consumer,South,Nashville,Tennessee
RM-19675,Robert Marley,Home Office,East,Cambridge,Massachusetts
BB-11545,Brenda Bowman,Corporate,West,Oakland,California
AS-10285,Alejandro Savely,Corporate,Central,Palatine,Illinois
DK-13375,Dennis Kane,Consumer,West,Seattle,Washington
JH-15910,Jonathan Howell,Consumer,East,Cincinnati,Ohio
JK-15205,Jamie Kunitz,Consumer,East,Marion,Ohio
EH-13765,Edward Hooks,Corporate,West,Los Angeles,California
VW-21775,Victoria Wilson,Corporate,East,Lakewood,Ohio
CG-12040,Catherine Glotzbach,Home Office,South,Lebanon,Tennessee
EB-13705,Ed Braxton,Corporate,West,San Francisco,California
NF-18595,Nicole Fjeld,Home Office,West,Chico,California
ME-17725,Max Engle,Consumer,South,Salem,Virginia
AZ-10750,Annie Zypern,Consumer,West,Los Angeles,California
RF-19345,Randy Ferguson,Corporate,East,New York City,New York
AJ-10780,Anthony Jacobs,Corporate,East,Beverly,Massachusetts
SF-20965,Sylvia Foulston,Corporate,West,San Diego,California
MZ-17335,Maria Zettner,Home Office,West,San Francisco,California
SB-20240,Sarah Bern,Consumer,Central,Chicago,Illinois
AH-10210,Alan Hwang,Consumer,Central,Dallas,Texas
NK-18490,Neil Knudson,Home Office,Central,Corpus Christi,Texas
AI-10855,Arianne Irving,Consumer,East,New York City,New York
TP-21565,Tracy Poddar,Corporate,West,Eugene,Oregon
LW-17125,Liz Willingham,Consumer,West,Oxnard,California
NG-18355,Nat Gilpin,Corporate,East,Fairfield,Connecticut
NG-18355,Nat Gilpin,Corporate,Central,Jackson,Michigan
EB-13750,Edward Becker,Corporate,West,Laguna Niguel,California
SP-20860,Sung Pak,Corporate,South,Jacksonville,Florida
SP-20545,Sibella Parks,Corporate,East,Mount Vernon,New York
RB-19795,Ross Baird,Home Office,Central,Midland,Michigan
DB-13660,Duane Benoit,Consumer,East,Newark,Delaware
NB-18655,Nona Balk,Corporate,West,San Francisco,California
XP-21865,Xylona Preis,Consumer,Central,Westland,Michigan
MH-17455,Mark Hamilton,Consumer,East,New York City,New York
BG-11740,Bruce Geld,Consumer,West,Los Angeles,California
DB-13660,Duane Benoit,Consumer,East,Lancaster,Ohio
EM-14140,Eugene Moren,Home Office,East,Newark,Delaware
RB-19465,Rick Bensley,Home Office,East,New York City,New York
PO-18850,Patrick O'Brill,Consumer,West,San Francisco,California
AG-10900,Arthur Gainer,Consumer,Central,Dallas,Texas
BF-11275,Beth Fritzler,Corporate,South,Miami,Florida
HG-14845,Harry Greene,Consumer,East,Philadelphia,Pennsylvania
BS-11590,Brendan Sweed,Corporate,East,New York City,New York
JD-16015,Joy Daniels,Consumer,East,Philadelphia,Pennsylvania
CS-12250,Chris Selesnick,Corporate,West,Seattle,Washington
FC-14245,Frank Carlisle,Home Office,West,Los Angeles,California
SE-20110,Sanjit Engle,Consumer,West,Springfield,Oregon
CK-12205,Chloris Kastensmidt,Consumer,West,Renton,Washington
DS-13030,Darrin Sayre,Home Office,East,New York City,New York
SA-20830,Sue Ann Reed,Consumer,West,San Jose,California
TP-21565,Tracy Poddar,Corporate,Central,Grand Prairie,Texas
LA-16780,Laura Armstrong,Corporate,South,Memphis,Tennessee
AW-10930,Arthur Wiediger,Home Office,East,Philadelphia,Pennsylvania
BP-11230,Benjamin Patterson,Consumer,West,Los Angeles,California
DB-13360,Dennis Bolton,Home Office,East,Waterbury,Connecticut
PC-19000,Pauline Chand,Home Office,West,Chandler,Arizona
